Travel_ID,BookingID,BookingDate,Flight_flightNumber,Flight_flightDate,FlightPrice,Currency_code
596E7221A8E4645C17002DF03754AB66,3,2024-05-27,OC0407,2024-05-31,4689,JPY
5A6E7221A8E4645C17002DF03754AB66,1,2024-05-12,OC0407,2024-05-31,4689,JPY
5B6E7221A8E4645C17002DF03754AB66,1,2024-05-14,OC0407,2024-05-31,4783,JPY
5C6E7221A8E4645C17002DF03754AB66,1,2024-05-21,OC0407,2024-05-31,4783,JPY
5D6E7221A8E4645C17002DF03754AB66,1,2024-05-31,OC0407,2024-05-31,4783,JPY
5D6E7221A8E4645C17002DF03754AB66,2,2024-05-31,OC0407,2024-05-31,4783,JPY
5E6E7221A8E4645C17002DF03754AB66,1,2024-05-29,OC0407,2024-05-31,4877,JPY
5E6E7221A8E4645C17002DF03754AB66,2,2024-05-29,OC0407,2024-05-31,4877,JPY
5F6E7221A8E4645C17002DF03754AB66,1,2024-05-13,OC0407,2024-05-31,4877,JPY
5F6E7221A8E4645C17002DF03754AB66,2,2024-05-13,OC0407,2024-05-31,4877,JPY
606E7221A8E4645C17002DF03754AB66,1,2024-05-11,OC0407,2024-05-31,4877,JPY
606E7221A8E4645C17002DF03754AB66,2,2024-05-11,OC0407,2024-05-31,4877,JPY
616E7221A8E4645C17002DF03754AB66,1,2024-05-30,OC0407,2024-05-31,4877,JPY
626E7221A8E4645C17002DF03754AB66,1,2024-05-12,OC0407,2024-05-31,4970,JPY
626E7221A8E4645C17002DF03754AB66,2,2024-05-12,OC0407,2024-05-31,4970,JPY
626E7221A8E4645C17002DF03754AB66,3,2024-05-12,OC0407,2024-05-31,4970,JPY
636E7221A8E4645C17002DF03754AB66,1,2024-05-17,OC0407,2024-05-31,4970,JPY
636E7221A8E4645C17002DF03754AB66,2,2024-05-17,OC0407,2024-05-31,4970,JPY
646E7221A8E4645C17002DF03754AB66,1,2024-05-24,OC0407,2024-05-31,5064,JPY
656E7221A8E4645C17002DF03754AB66,1,2024-05-21,OC0407,2024-05-31,5064,JPY
666E7221A8E4645C17002DF03754AB66,1,2024-05-22,OC0407,2024-05-31,5064,JPY
666E7221A8E4645C17002DF03754AB66,2,2024-05-22,OC0407,2024-05-31,5064,JPY
676E7221A8E4645C17002DF03754AB66,1,2024-05-27,OC0407,2024-05-31,5158,JPY
676E7221A8E4645C17002DF03754AB66,2,2024-05-27,OC0407,2024-05-31,5158,JPY
676E7221A8E4645C17002DF03754AB66,3,2024-05-27,OC0407,2024-05-31,5158,JPY
686E7221A8E4645C17002DF03754AB66,1,2024-05-23,OC0407,2024-05-31,5252,JPY
696E7221A8E4645C17002DF03754AB66,1,2024-05-19,OC0407,2024-05-31,5252,JPY
6A6E7221A8E4645C17002DF03754AB66,1,2024-05-11,OC0407,2024-05-31,5252,JPY
6B6E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,1540,EUR
6B6E7221A8E4645C17002DF03754AB66,2,2024-05-29,EA0401,2024-05-31,1540,EUR
6B6E7221A8E4645C17002DF03754AB66,3,2024-05-29,EA0401,2024-05-31,1540,EUR
6C6E7221A8E4645C17002DF03754AB66,1,2024-05-27,EA0401,2024-05-31,1540,EUR
6C6E7221A8E4645C17002DF03754AB66,2,2024-05-27,EA0401,2024-05-31,1540,EUR
6C6E7221A8E4645C17002DF03754AB66,3,2024-05-27,EA0401,2024-05-31,1540,EUR
6D6E7221A8E4645C17002DF03754AB66,1,2024-05-17,EA0401,2024-05-31,1540,EUR
6D6E7221A8E4645C17002DF03754AB66,2,2024-05-17,EA0401,2024-05-31,1540,EUR
6E6E7221A8E4645C17002DF03754AB66,1,2024-05-13,EA0401,2024-05-31,1540,EUR
6E6E7221A8E4645C17002DF03754AB66,2,2024-05-13,EA0401,2024-05-31,1540,EUR
6F6E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,1540,EUR
6F6E7221A8E4645C17002DF03754AB66,2,2024-05-19,EA0401,2024-05-31,1540,EUR
6F6E7221A8E4645C17002DF03754AB66,3,2024-05-19,EA0401,2024-05-31,1540,EUR
706E7221A8E4645C17002DF03754AB66,1,2024-05-31,EA0401,2024-05-31,1540,EUR
706E7221A8E4645C17002DF03754AB66,2,2024-05-31,EA0401,2024-05-31,1540,EUR
706E7221A8E4645C17002DF03754AB66,3,2024-05-31,EA0401,2024-05-31,1540,EUR
716E7221A8E4645C17002DF03754AB66,1,2024-05-30,EA0401,2024-05-31,1540,EUR
716E7221A8E4645C17002DF03754AB66,2,2024-05-30,EA0401,2024-05-31,1540,EUR
716E7221A8E4645C17002DF03754AB66,3,2024-05-30,EA0401,2024-05-31,1540,EUR
726E7221A8E4645C17002DF03754AB66,1,2024-05-17,EA0401,2024-05-31,1540,EUR
736E7221A8E4645C17002DF03754AB66,1,2024-05-30,EA0401,2024-05-31,1540,EUR
746E7221A8E4645C17002DF03754AB66,1,2024-05-12,EA0401,2024-05-31,1540,EUR
746E7221A8E4645C17002DF03754AB66,2,2024-05-12,EA0401,2024-05-31,1540,EUR
756E7221A8E4645C17002DF03754AB66,1,2024-05-28,EA0401,2024-05-31,1540,EUR
756E7221A8E4645C17002DF03754AB66,2,2024-05-28,EA0401,2024-05-31,1540,EUR
756E7221A8E4645C17002DF03754AB66,3,2024-05-28,EA0401,2024-05-31,1540,EUR
766E7221A8E4645C17002DF03754AB66,1,2024-05-31,EA0401,2024-05-31,1540,EUR
766E7221A8E4645C17002DF03754AB66,2,2024-05-31,EA0401,2024-05-31,1540,EUR
776E7221A8E4645C17002DF03754AB66,1,2024-05-31,EA0401,2024-05-31,1540,EUR
776E7221A8E4645C17002DF03754AB66,2,2024-05-31,EA0401,2024-05-31,1540,EUR
776E7221A8E4645C17002DF03754AB66,3,2024-05-31,EA0401,2024-05-31,1540,EUR
786E7221A8E4645C17002DF03754AB66,1,2024-05-31,EA0401,2024-05-31,1540,EUR
786E7221A8E4645C17002DF03754AB66,2,2024-05-31,EA0401,2024-05-31,1540,EUR
796E7221A8E4645C17002DF03754AB66,1,2024-05-22,EA0401,2024-05-31,1540,EUR
796E7221A8E4645C17002DF03754AB66,2,2024-05-22,EA0401,2024-05-31,1540,EUR
7A6E7221A8E4645C17002DF03754AB66,1,2024-05-31,EA0401,2024-05-31,1540,EUR
7B6E7221A8E4645C17002DF03754AB66,1,2024-05-14,EA0401,2024-05-31,1540,EUR
7B6E7221A8E4645C17002DF03754AB66,2,2024-05-14,EA0401,2024-05-31,1540,EUR
7C6E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,1540,EUR
7D6E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,1540,EUR
7D6E7221A8E4645C17002DF03754AB66,2,2024-05-19,EA0401,2024-05-31,1540,EUR
7E6E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,1540,EUR
7F6E7221A8E4645C17002DF03754AB66,1,2024-05-21,EA0401,2024-05-31,1540,EUR
806E7221A8E4645C17002DF03754AB66,1,2024-05-23,EA0401,2024-05-31,1540,EUR
806E7221A8E4645C17002DF03754AB66,2,2024-05-23,EA0401,2024-05-31,1540,EUR
806E7221A8E4645C17002DF03754AB66,3,2024-05-23,EA0401,2024-05-31,1540,EUR
816E7221A8E4645C17002DF03754AB66,1,2024-05-13,EA0401,2024-05-31,1540,EUR
816E7221A8E4645C17002DF03754AB66,2,2024-05-13,EA0401,2024-05-31,1540,EUR
816E7221A8E4645C17002DF03754AB66,3,2024-05-13,EA0401,2024-05-31,1540,EUR
826E7221A8E4645C17002DF03754AB66,1,2024-05-28,EA0401,2024-05-31,1602,EUR
826E7221A8E4645C17002DF03754AB66,2,2024-05-28,EA0401,2024-05-31,1602,EUR
836E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,1602,EUR
846E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,1602,EUR
846E7221A8E4645C17002DF03754AB66,2,2024-05-19,EA0401,2024-05-31,1602,EUR
856E7221A8E4645C17002DF03754AB66,1,2024-05-12,EA0401,2024-05-31,1602,EUR
866E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,1602,EUR
866E7221A8E4645C17002DF03754AB66,2,2024-05-19,EA0401,2024-05-31,1602,EUR
876E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,1602,EUR
876E7221A8E4645C17002DF03754AB66,2,2024-05-29,EA0401,2024-05-31,1602,EUR
886E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,1602,EUR
896E7221A8E4645C17002DF03754AB66,1,2024-05-21,EA0401,2024-05-31,1602,EUR
896E7221A8E4645C17002DF03754AB66,2,2024-05-21,EA0401,2024-05-31,1602,EUR
8A6E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,1602,EUR
8B6E7221A8E4645C17002DF03754AB66,1,2024-05-28,EA0401,2024-05-31,1602,EUR
8B6E7221A8E4645C17002DF03754AB66,2,2024-05-28,EA0401,2024-05-31,1602,EUR
8B6E7221A8E4645C17002DF03754AB66,3,2024-05-28,EA0401,2024-05-31,1602,EUR
8C6E7221A8E4645C17002DF03754AB66,1,2024-05-31,EA0401,2024-05-31,1663,EUR
8C6E7221A8E4645C17002DF03754AB66,2,2024-05-31,EA0401,2024-05-31,1663,EUR
8D6E7221A8E4645C17002DF03754AB66,1,2024-05-20,EA0401,2024-05-31,1663,EUR
8E6E7221A8E4645C17002DF03754AB66,1,2024-05-24,EA0401,2024-05-31,1663,EUR
8F6E7221A8E4645C17002DF03754AB66,1,2024-05-31,EA0401,2024-05-31,1663,EUR
8F6E7221A8E4645C17002DF03754AB66,2,2024-05-31,EA0401,2024-05-31,1663,EUR
906E7221A8E4645C17002DF03754AB66,1,2024-05-16,EA0401,2024-05-31,1663,EUR
906E7221A8E4645C17002DF03754AB66,2,2024-05-16,EA0401,2024-05-31,1663,EUR
916E7221A8E4645C17002DF03754AB66,1,2024-05-15,EA0401,2024-05-31,1663,EUR
916E7221A8E4645C17002DF03754AB66,2,2024-05-15,EA0401,2024-05-31,1663,EUR
926E7221A8E4645C17002DF03754AB66,1,2024-05-11,EA0401,2024-05-31,1663,EUR
936E7221A8E4645C17002DF03754AB66,1,2024-05-14,EA0401,2024-05-31,1725,EUR
936E7221A8E4645C17002DF03754AB66,2,2024-05-14,EA0401,2024-05-31,1725,EUR
936E7221A8E4645C17002DF03754AB66,3,2024-05-14,EA0401,2024-05-31,1725,EUR
946E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,1725,EUR
946E7221A8E4645C17002DF03754AB66,2,2024-05-29,EA0401,2024-05-31,1725,EUR
946E7221A8E4645C17002DF03754AB66,3,2024-05-29,EA0401,2024-05-31,1725,EUR
956E7221A8E4645C17002DF03754AB66,1,2024-05-12,EA0401,2024-05-31,1725,EUR
966E7221A8E4645C17002DF03754AB66,1,2024-05-13,EA0401,2024-05-31,1725,EUR
976E7221A8E4645C17002DF03754AB66,1,2024-05-11,EA0401,2024-05-31,1725,EUR
976E7221A8E4645C17002DF03754AB66,2,2024-05-11,EA0401,2024-05-31,1725,EUR
986E7221A8E4645C17002DF03754AB66,1,2024-05-22,EA0401,2024-05-31,1725,EUR
996E7221A8E4645C17002DF03754AB66,1,2024-05-21,EA0401,2024-05-31,1725,EUR
996E7221A8E4645C17002DF03754AB66,2,2024-05-21,EA0401,2024-05-31,1725,EUR
996E7221A8E4645C17002DF03754AB66,3,2024-05-21,EA0401,2024-05-31,1725,EUR
9A6E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,1725,EUR
9A6E7221A8E4645C17002DF03754AB66,2,2024-05-26,EA0401,2024-05-31,1725,EUR
9B6E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,1786,EUR
9B6E7221A8E4645C17002DF03754AB66,2,2024-05-26,EA0401,2024-05-31,1786,EUR
9B6E7221A8E4645C17002DF03754AB66,3,2024-05-26,EA0401,2024-05-31,1786,EUR
9C6E7221A8E4645C17002DF03754AB66,1,2024-05-16,EA0401,2024-05-31,1786,EUR
9C6E7221A8E4645C17002DF03754AB66,2,2024-05-16,EA0401,2024-05-31,1786,EUR
9D6E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,1786,EUR
9E6E7221A8E4645C17002DF03754AB66,1,2024-05-15,EA0401,2024-05-31,1786,EUR
9F6E7221A8E4645C17002DF03754AB66,1,2024-05-21,EA0401,2024-05-31,1786,EUR
A06E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,1848,EUR
A06E7221A8E4645C17002DF03754AB66,2,2024-05-26,EA0401,2024-05-31,1848,EUR
A16E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,1848,EUR
A16E7221A8E4645C17002DF03754AB66,2,2024-05-19,EA0401,2024-05-31,1848,EUR
A26E7221A8E4645C17002DF03754AB66,1,2024-05-24,EA0401,2024-05-31,1848,EUR
A36E7221A8E4645C17002DF03754AB66,1,2024-05-15,EA0401,2024-05-31,1848,EUR
A36E7221A8E4645C17002DF03754AB66,2,2024-05-15,EA0401,2024-05-31,1848,EUR
A46E7221A8E4645C17002DF03754AB66,1,2024-05-16,EA0401,2024-05-31,1848,EUR
A56E7221A8E4645C17002DF03754AB66,1,2024-05-30,EA0401,2024-05-31,1848,EUR
A56E7221A8E4645C17002DF03754AB66,2,2024-05-30,EA0401,2024-05-31,1848,EUR
A56E7221A8E4645C17002DF03754AB66,3,2024-05-30,EA0401,2024-05-31,1848,EUR
A66E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,1910,EUR
A76E7221A8E4645C17002DF03754AB66,1,2024-05-18,EA0401,2024-05-31,1910,EUR
A76E7221A8E4645C17002DF03754AB66,2,2024-05-18,EA0401,2024-05-31,1910,EUR
A86E7221A8E4645C17002DF03754AB66,1,2024-05-13,EA0401,2024-05-31,1910,EUR
A86E7221A8E4645C17002DF03754AB66,2,2024-05-13,EA0401,2024-05-31,1910,EUR
A96E7221A8E4645C17002DF03754AB66,1,2024-05-21,EA0401,2024-05-31,1910,EUR
A96E7221A8E4645C17002DF03754AB66,2,2024-05-21,EA0401,2024-05-31,1910,EUR
A96E7221A8E4645C17002DF03754AB66,3,2024-05-21,EA0401,2024-05-31,1910,EUR
AA6E7221A8E4645C17002DF03754AB66,1,2024-05-15,EA0401,2024-05-31,1971,EUR
AA6E7221A8E4645C17002DF03754AB66,2,2024-05-15,EA0401,2024-05-31,1971,EUR
AB6E7221A8E4645C17002DF03754AB66,1,2024-05-28,EA0401,2024-05-31,1971,EUR
AC6E7221A8E4645C17002DF03754AB66,1,2024-05-25,EA0401,2024-05-31,1971,EUR
AC6E7221A8E4645C17002DF03754AB66,2,2024-05-25,EA0401,2024-05-31,1971,EUR
AC6E7221A8E4645C17002DF03754AB66,3,2024-05-25,EA0401,2024-05-31,1971,EUR
AD6E7221A8E4645C17002DF03754AB66,1,2024-05-12,EA0401,2024-05-31,1971,EUR
AE6E7221A8E4645C17002DF03754AB66,1,2024-05-28,EA0401,2024-05-31,1971,EUR
AF6E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,2033,EUR
AF6E7221A8E4645C17002DF03754AB66,2,2024-05-19,EA0401,2024-05-31,2033,EUR
AF6E7221A8E4645C17002DF03754AB66,3,2024-05-19,EA0401,2024-05-31,2033,EUR
B06E7221A8E4645C17002DF03754AB66,1,2024-05-22,EA0401,2024-05-31,2033,EUR
B06E7221A8E4645C17002DF03754AB66,2,2024-05-22,EA0401,2024-05-31,2033,EUR
B16E7221A8E4645C17002DF03754AB66,1,2024-05-22,EA0401,2024-05-31,2033,EUR
B26E7221A8E4645C17002DF03754AB66,1,2024-05-16,EA0401,2024-05-31,2033,EUR
B26E7221A8E4645C17002DF03754AB66,2,2024-05-16,EA0401,2024-05-31,2033,EUR
B36E7221A8E4645C17002DF03754AB66,1,2024-05-12,EA0401,2024-05-31,2095,EUR
B46E7221A8E4645C17002DF03754AB66,1,2024-05-15,EA0401,2024-05-31,2095,EUR
B46E7221A8E4645C17002DF03754AB66,2,2024-05-15,EA0401,2024-05-31,2095,EUR
B56E7221A8E4645C17002DF03754AB66,1,2024-05-18,EA0401,2024-05-31,2095,EUR
B56E7221A8E4645C17002DF03754AB66,2,2024-05-18,EA0401,2024-05-31,2095,EUR
B66E7221A8E4645C17002DF03754AB66,1,2024-05-16,EA0401,2024-05-31,2095,EUR
B76E7221A8E4645C17002DF03754AB66,1,2024-05-22,EA0401,2024-05-31,2095,EUR
B76E7221A8E4645C17002DF03754AB66,2,2024-05-22,EA0401,2024-05-31,2095,EUR
B76E7221A8E4645C17002DF03754AB66,3,2024-05-22,EA0401,2024-05-31,2095,EUR
B86E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,2156,EUR
B86E7221A8E4645C17002DF03754AB66,2,2024-05-26,EA0401,2024-05-31,2156,EUR
B96E7221A8E4645C17002DF03754AB66,1,2024-05-14,EA0401,2024-05-31,2156,EUR
B96E7221A8E4645C17002DF03754AB66,2,2024-05-14,EA0401,2024-05-31,2156,EUR
BA6E7221A8E4645C17002DF03754AB66,1,2024-05-31,EA0401,2024-05-31,2156,EUR
BA6E7221A8E4645C17002DF03754AB66,2,2024-05-31,EA0401,2024-05-31,2156,EUR
BB6E7221A8E4645C17002DF03754AB66,1,2024-05-20,EA0401,2024-05-31,2218,EUR
BC6E7221A8E4645C17002DF03754AB66,1,2024-05-23,EA0401,2024-05-31,2218,EUR
BD6E7221A8E4645C17002DF03754AB66,1,2024-05-20,EA0401,2024-05-31,2218,EUR
BD6E7221A8E4645C17002DF03754AB66,2,2024-05-20,EA0401,2024-05-31,2218,EUR
BE6E7221A8E4645C17002DF03754AB66,1,2024-05-20,EA0401,2024-05-31,2279,EUR
BE6E7221A8E4645C17002DF03754AB66,2,2024-05-20,EA0401,2024-05-31,2279,EUR
BF6E7221A8E4645C17002DF03754AB66,1,2024-05-17,EA0401,2024-05-31,2279,EUR
C06E7221A8E4645C17002DF03754AB66,1,2024-05-24,EA0401,2024-05-31,2279,EUR
C16E7221A8E4645C17002DF03754AB66,1,2024-05-24,EA0401,2024-05-31,2279,EUR
C26E7221A8E4645C17002DF03754AB66,1,2024-05-14,EA0401,2024-05-31,2279,EUR
C26E7221A8E4645C17002DF03754AB66,2,2024-05-14,EA0401,2024-05-31,2279,EUR
C26E7221A8E4645C17002DF03754AB66,3,2024-05-14,EA0401,2024-05-31,2279,EUR
C36E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,2341,EUR
C36E7221A8E4645C17002DF03754AB66,2,2024-05-26,EA0401,2024-05-31,2341,EUR
C46E7221A8E4645C17002DF03754AB66,1,2024-05-21,EA0401,2024-05-31,2341,EUR
C46E7221A8E4645C17002DF03754AB66,2,2024-05-21,EA0401,2024-05-31,2341,EUR
C46E7221A8E4645C17002DF03754AB66,3,2024-05-21,EA0401,2024-05-31,2341,EUR
C56E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,2341,EUR
C66E7221A8E4645C17002DF03754AB66,1,2024-05-14,EA0401,2024-05-31,2341,EUR
C66E7221A8E4645C17002DF03754AB66,2,2024-05-14,EA0401,2024-05-31,2341,EUR
C76E7221A8E4645C17002DF03754AB66,1,2024-05-13,EA0401,2024-05-31,2403,EUR
C76E7221A8E4645C17002DF03754AB66,2,2024-05-13,EA0401,2024-05-31,2403,EUR
C86E7221A8E4645C17002DF03754AB66,1,2024-05-12,EA0401,2024-05-31,2403,EUR
C86E7221A8E4645C17002DF03754AB66,2,2024-05-12,EA0401,2024-05-31,2403,EUR
C96E7221A8E4645C17002DF03754AB66,1,2024-05-23,EA0401,2024-05-31,2464,EUR
CA6E7221A8E4645C17002DF03754AB66,1,2024-05-20,EA0401,2024-05-31,2464,EUR
CB6E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,2464,EUR
CB6E7221A8E4645C17002DF03754AB66,2,2024-05-29,EA0401,2024-05-31,2464,EUR
CC6E7221A8E4645C17002DF03754AB66,1,2024-05-24,EA0401,2024-05-31,2464,EUR
CC6E7221A8E4645C17002DF03754AB66,2,2024-05-24,EA0401,2024-05-31,2464,EUR
CD6E7221A8E4645C17002DF03754AB66,1,2024-05-22,EA0401,2024-05-31,2526,EUR
CD6E7221A8E4645C17002DF03754AB66,2,2024-05-22,EA0401,2024-05-31,2526,EUR
CE6E7221A8E4645C17002DF03754AB66,1,2024-05-15,EA0401,2024-05-31,2526,EUR
CF6E7221A8E4645C17002DF03754AB66,1,2024-05-25,EA0401,2024-05-31,2526,EUR
CF6E7221A8E4645C17002DF03754AB66,2,2024-05-25,EA0401,2024-05-31,2526,EUR
D06E7221A8E4645C17002DF03754AB66,1,2024-05-25,EA0401,2024-05-31,2588,EUR
D06E7221A8E4645C17002DF03754AB66,2,2024-05-25,EA0401,2024-05-31,2588,EUR
D06E7221A8E4645C17002DF03754AB66,3,2024-05-25,EA0401,2024-05-31,2588,EUR
D16E7221A8E4645C17002DF03754AB66,1,2024-05-23,EA0401,2024-05-31,2649,EUR
D16E7221A8E4645C17002DF03754AB66,2,2024-05-23,EA0401,2024-05-31,2649,EUR
D26E7221A8E4645C17002DF03754AB66,1,2024-05-20,EA0401,2024-05-31,2649,EUR
D26E7221A8E4645C17002DF03754AB66,2,2024-05-20,EA0401,2024-05-31,2649,EUR
D26E7221A8E4645C17002DF03754AB66,3,2024-05-20,EA0401,2024-05-31,2649,EUR
D36E7221A8E4645C17002DF03754AB66,1,2024-05-14,EA0401,2024-05-31,2649,EUR
D36E7221A8E4645C17002DF03754AB66,2,2024-05-14,EA0401,2024-05-31,2649,EUR
D36E7221A8E4645C17002DF03754AB66,3,2024-05-14,EA0401,2024-05-31,2649,EUR
D46E7221A8E4645C17002DF03754AB66,1,2024-05-30,EA0401,2024-05-31,2711,EUR
D46E7221A8E4645C17002DF03754AB66,2,2024-05-30,EA0401,2024-05-31,2711,EUR
D56E7221A8E4645C17002DF03754AB66,1,2024-05-23,EA0401,2024-05-31,2711,EUR
D56E7221A8E4645C17002DF03754AB66,2,2024-05-23,EA0401,2024-05-31,2711,EUR
D66E7221A8E4645C17002DF03754AB66,1,2024-05-30,EA0401,2024-05-31,2772,EUR
D66E7221A8E4645C17002DF03754AB66,2,2024-05-30,EA0401,2024-05-31,2772,EUR
D76E7221A8E4645C17002DF03754AB66,1,2024-05-23,EA0401,2024-05-31,2772,EUR
D76E7221A8E4645C17002DF03754AB66,2,2024-05-23,EA0401,2024-05-31,2772,EUR
D86E7221A8E4645C17002DF03754AB66,1,2024-05-12,EA0401,2024-05-31,2834,EUR
D86E7221A8E4645C17002DF03754AB66,2,2024-05-12,EA0401,2024-05-31,2834,EUR
D96E7221A8E4645C17002DF03754AB66,1,2024-05-24,EA0401,2024-05-31,2834,EUR
DA6E7221A8E4645C17002DF03754AB66,1,2024-05-20,EA0401,2024-05-31,2834,EUR
DA6E7221A8E4645C17002DF03754AB66,2,2024-05-20,EA0401,2024-05-31,2834,EUR
DB6E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,2834,EUR
DB6E7221A8E4645C17002DF03754AB66,2,2024-05-29,EA0401,2024-05-31,2834,EUR
DC6E7221A8E4645C17002DF03754AB66,1,2024-05-18,EA0401,2024-05-31,2896,EUR
DC6E7221A8E4645C17002DF03754AB66,2,2024-05-18,EA0401,2024-05-31,2896,EUR
DD6E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,2896,EUR
DD6E7221A8E4645C17002DF03754AB66,2,2024-05-26,EA0401,2024-05-31,2896,EUR
DD6E7221A8E4645C17002DF03754AB66,3,2024-05-26,EA0401,2024-05-31,2896,EUR
DE6E7221A8E4645C17002DF03754AB66,1,2024-05-18,EA0401,2024-05-31,2957,EUR
DE6E7221A8E4645C17002DF03754AB66,2,2024-05-18,EA0401,2024-05-31,2957,EUR
DF6E7221A8E4645C17002DF03754AB66,1,2024-05-30,EA0401,2024-05-31,2957,EUR
DF6E7221A8E4645C17002DF03754AB66,2,2024-05-30,EA0401,2024-05-31,2957,EUR
E06E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,3019,EUR
E16E7221A8E4645C17002DF03754AB66,1,2024-05-22,EA0401,2024-05-31,3019,EUR
E26E7221A8E4645C17002DF03754AB66,1,2024-05-11,EA0401,2024-05-31,3019,EUR
E36E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,3081,EUR
E36E7221A8E4645C17002DF03754AB66,2,2024-05-26,EA0401,2024-05-31,3081,EUR
E46E7221A8E4645C17002DF03754AB66,1,2024-05-14,EA0401,2024-05-31,3081,EUR
E46E7221A8E4645C17002DF03754AB66,2,2024-05-14,EA0401,2024-05-31,3081,EUR
E56E7221A8E4645C17002DF03754AB66,1,2024-05-25,EA0401,2024-05-31,3142,EUR
E56E7221A8E4645C17002DF03754AB66,2,2024-05-25,EA0401,2024-05-31,3142,EUR
E66E7221A8E4645C17002DF03754AB66,1,2024-05-19,EA0401,2024-05-31,3142,EUR
E66E7221A8E4645C17002DF03754AB66,2,2024-05-19,EA0401,2024-05-31,3142,EUR
E76E7221A8E4645C17002DF03754AB66,1,2024-05-23,EA0401,2024-05-31,3204,EUR
E86E7221A8E4645C17002DF03754AB66,1,2024-05-16,EA0401,2024-05-31,3204,EUR
E86E7221A8E4645C17002DF03754AB66,2,2024-05-16,EA0401,2024-05-31,3204,EUR
E96E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,3204,EUR
EA6E7221A8E4645C17002DF03754AB66,1,2024-05-21,EA0401,2024-05-31,3204,EUR
EA6E7221A8E4645C17002DF03754AB66,2,2024-05-21,EA0401,2024-05-31,3204,EUR
EB6E7221A8E4645C17002DF03754AB66,1,2024-05-21,EA0401,2024-05-31,3204,EUR
EB6E7221A8E4645C17002DF03754AB66,2,2024-05-21,EA0401,2024-05-31,3204,EUR
EC6E7221A8E4645C17002DF03754AB66,1,2024-05-16,EA0401,2024-05-31,3265,EUR
EC6E7221A8E4645C17002DF03754AB66,2,2024-05-16,EA0401,2024-05-31,3265,EUR
ED6E7221A8E4645C17002DF03754AB66,1,2024-05-17,EA0401,2024-05-31,3265,EUR
ED6E7221A8E4645C17002DF03754AB66,2,2024-05-17,EA0401,2024-05-31,3265,EUR
EE6E7221A8E4645C17002DF03754AB66,1,2024-05-29,EA0401,2024-05-31,3327,EUR
EF6E7221A8E4645C17002DF03754AB66,1,2024-05-26,EA0401,2024-05-31,3327,EUR
EF6E7221A8E4645C17002DF03754AB66,2,2024-05-26,EA0401,2024-05-31,3327,EUR
F06E7221A8E4645C17002DF03754AB66,1,2024-05-17,EA0401,2024-05-31,3389,EUR
F06E7221A8E4645C17002DF03754AB66,2,2024-05-17,EA0401,2024-05-31,3389,EUR
F16E7221A8E4645C17002DF03754AB66,1,2024-05-15,EA0401,2024-05-31,3389,EUR
F16E7221A8E4645C17002DF03754AB66,2,2024-05-15,EA0401,2024-05-31,3389,EUR
F26E7221A8E4645C17002DF03754AB66,1,2024-05-16,EA0401,2024-05-31,3450,EUR
F26E7221A8E4645C17002DF03754AB66,2,2024-05-16,EA0401,2024-05-31,3450,EUR
F36E7221A8E4645C17002DF03754AB66,1,2024-05-30,EA0401,2024-05-31,3450,EUR
F36E7221A8E4645C17002DF03754AB66,2,2024-05-30,EA0401,2024-05-31,3450,EUR
F46E7221A8E4645C17002DF03754AB66,1,2024-05-17,EA0401,2024-05-31,3512,EUR
